remainBal,balF,purDone,oneOffPur,insPur,cashAdv,purF,oneOffPurF,insPurF,cashAdvF,cashAdvTRX,purTRX,creditLim,pymtDone,minPymt,fullPymtPCT,tenure
29.9298,0.2727,259.59,0.0,259.59,0.0,0.1667,0.0,0.1667,0.0,0,3,2500.0,682.3343,175.6248,1.0,12
8894.5535,1.0,476.84,476.84,0.0,6098.4908,0.1667,0.1667,0.0,0.5833,16,3,12000.0,2163.3764,2871.4614,0.0,12
40.7787,1.0,100.98,100.98,0.0,0.0,0.3333,0.3333,0.0,0.0,0,4,400.0,227.6595,196.2261,0.0,12
46.8167,1.0,539.88,0.0,539.88,0.0,1.0,0.0,1.0,0.0,0,14,6000.0,457.3774,187.0885,0.75,12
18.4302,0.4545,342.5,342.5,0.0,0.0,0.0833,0.0833,0.0,0.0,0,2,6000.0,230.758,73.5673,0.0,12
1393.0987,1.0,353.43,0.0,353.43,1465.0181,0.7,0.0,0.6,0.2,3,14,1500.0,491.5763,502.718,0.0,10
64.031,1.0,646.5,95.0,551.5,0.0,0.8333,0.1667,0.6667,0.0,0,17,1500.0,564.3297,151.9129,1.0,12
47.7831,0.1818,0.0,0.0,0.0,545.1835,0.0,0.0,0.0,0.1667,2,0,3000.0,0.0,864.2065,0.0,12
425.549,1.0,151.68,0.0,151.68,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,72.455,270.0853,0.0,12
907.3711,1.0,55.65,0.0,55.65,0.0,0.1667,0.0,0.1667,0.0,0,3,1000.0,416.8181,603.7352,0.0,12
2828.8081,1.0,199.0,0.0,199.0,0.0,0.25,0.0,0.1667,0.0,0,3,8000.0,615.6976,792.5339,0.0,12
1372.443,1.0,0.0,0.0,0.0,3895.0224,0.0,0.0,0.0,0.3333,7,0,2500.0,2697.2213,679.6349,0.0,12
34.3511,0.5455,45.65,45.65,0.0,0.0,0.0833,0.0833,0.0,0.0,0,1,1500.0,79.2073,208.5507,0.0,12
2997.9995,1.0,288.4,0.0,288.4,931.9716,0.75,0.0,0.75,0.1667,2,9,9000.0,1733.2138,705.1632,0.0,12
2223.4975,1.0,132.28,0.0,132.28,1380.8072,0.75,0.0,0.75,0.125,3,6,3000.0,244.3791,582.0831,0.0,8
4506.8109,1.0,0.0,0.0,0.0,312.1184,0.0,0.0,0.0,0.3636,7,0,5000.0,1194.0277,1726.5741,0.0,11
32.2908,1.0,1185.34,1185.34,0.0,0.0,0.5833,0.5833,0.0,0.0,0,10,8000.0,428.8928,176.2718,0.6667,12
1394.2452,1.0,684.85,61.85,623.0,1574.546,0.5833,0.0833,0.4167,0.4167,9,7,1500.0,2411.2835,1291.7857,0.0909,12
433.9791,0.5455,0.0,0.0,0.0,2779.9635,0.0,0.0,0.0,0.1667,4,0,1500.0,1596.9876,187.596,0.0833,12
294.28,1.0,19.9,19.9,0.0,75.2552,0.0833,0.0833,0.0,0.1667,2,1,1000.0,214.6389,174.578,0.0,12
356.6699,0.9091,0.0,0.0,0.0,390.5496,0.0,0.0,0.0,0.1667,2,0,1200.0,1936.3244,117.2447,0.2857,12
379.1981,1.0,40.0,0.0,40.0,0.0,0.1667,0.0,0.1667,0.0,0,3,2900.0,224.7902,212.5204,0.0,12
264.0517,1.0,63.0,63.0,0.0,39.7628,0.0833,0.0833,0.0,0.0833,1,1,5000.0,360.1239,192.0757,0.0,12
218.8949,1.0,568.34,568.34,0.0,0.0,0.3333,0.3333,0.0,0.0,0,4,3000.0,279.7472,241.7234,0.0,12
255.6287,1.0,2525.88,1640.96,884.92,0.0,1.0,0.5833,1.0,0.0,0,47,6000.0,1936.9079,198.5984,0.4167,12
2584.3178,1.0,0.0,0.0,0.0,6036.4923,0.0,0.0,0.0,0.25,7,0,3000.0,6024.5951,826.0137,0.1818,12
1283.561,0.4545,0.0,0.0,0.0,871.4271,0.0,0.0,0.0,0.25,4,0,4000.0,4525.2863,408.8053,0.0909,12
7.6347,0.2727,61.26,0.0,61.26,0.0,0.25,0.0,0.25,0.0,0,3,4000.0,247.7781,139.5741,0.25,12
2091.6274,1.0,4361.04,2325.83,2035.21,4224.1334,1.0,0.6667,1.0,0.8333,27,109,2500.0,7608.5157,915.8037,0.0833,12
31.2992,0.5,185.13,0.0,185.13,0.0,0.5,0.0,0.3333,0.0,0,3,3000.0,289.7069,85.4646,1.0,6
520.5218,1.0,820.29,820.29,0.0,0.0,0.9167,0.9167,0.0,0.0,0,11,6000.0,2295.2294,274.6684,0.0,12
95.1625,1.0,1000.0,0.0,1000.0,0.0,0.75,0.0,0.625,0.0,0,8,11500.0,824.871,101.6838,0.8,8
1930.7381,0.9,0.0,0.0,0.0,2396.8482,0.0,0.0,0.0,0.1,2,0,2500.0,364.2087,710.8899,0.0,10
880.2596,1.0,831.52,609.37,222.15,0.0,0.5,0.3333,0.4167,0.0,0,20,1200.0,975.403,229.2557,0.0,12
1593.6554,1.0,358.7,111.3,247.4,618.4559,0.4167,0.0833,0.25,0.25,5,8,2000.0,467.4999,449.4737,0.0,12
31.3032,1.0,322.41,0.0,322.41,0.0,0.9167,0.0,0.8333,0.0,0,11,1500.0,266.683,168.9466,0.7,12
4628.1099,1.0,912.54,0.0,912.54,0.0,1.0,0.0,1.0,0.0,0,21,5000.0,3746.3058,56370.0412,0.0,12
7.9924,1.0,196.66,0.0,196.66,0.0,0.1667,0.0,0.0833,0.0,0,2,7000.0,90.0711,29.8628,0.0833,12
16.6468,0.8182,135.28,0.0,135.28,0.0,0.5,0.0,0.5,0.0,0,6,4000.0,212.0209,142.6551,0.1111,12
356.8837,1.0,929.29,929.29,0.0,0.0,1.0,1.0,0.0,0.0,0,13,1200.0,1587.5637,193.3379,0.1667,12
1706.8469,0.8571,1000.0,1000.0,0.0,2022.3614,0.1429,0.1429,0.0,0.7143,13,1,2500.0,862.8333,233.0532,0.0,7
3842.4549,1.0,0.0,0.0,0.0,6381.5346,0.0,0.0,0.0,0.5,24,0,6500.0,3869.749,1742.4911,0.0833,12
66.2965,1.0,56.44,0.0,56.44,0.0,0.3333,0.0,0.3333,0.0,0,4,1500.0,110.0994,166.0209,0.0,12
35.7716,1.0,443.04,0.0,443.04,0.0,1.0,0.0,1.0,0.0,0,12,1500.0,404.1899,151.0054,1.0,12
2431.0199,0.8182,729.82,729.82,0.0,2555.9099,0.1818,0.1818,0.0,0.1818,13,4,3500.0,46.969,18924.002,0.0,11
5585.3046,1.0,515.28,0.0,515.28,656.4851,1.0,0.0,1.0,0.25,4,12,6000.0,1353.942,2230.7525,0.0,12
897.8778,1.0,1758.75,0.0,1758.75,2557.1262,0.5833,0.0,0.4167,0.4167,10,7,6000.0,3349.425,243.1374,0.3636,12
0.7347,0.7778,254.23,0.0,254.23,0.0,0.5556,0.0,0.5556,0.0,0,5,1500.0,0.0,864.2065,0.0,9
1163.135,1.0,0.0,0.0,0.0,884.506,0.0,0.0,0.0,0.1667,6,0,1200.0,222.4852,420.7014,0.0,12
225.4046,0.7273,2424.34,1963.74,460.6,0.0,0.6667,0.4167,0.1667,0.0,0,9,7500.0,3023.0484,169.5741,0.6,12
1298.5398,1.0,42.56,0.0,42.56,0.0,0.25,0.0,0.25,0.0,0,3,1500.0,278.051,814.4953,0.0,12
59.6142,0.8182,438.0,0.0,438.0,0.0,1.0,0.0,1.0,0.0,0,12,1500.0,525.0466,149.1108,0.0909,12
2648.7844,1.0,6697.57,5281.17,1416.4,0.0,0.9167,0.9167,1.0,0.0,0,65,8200.0,2984.8054,678.7319,0.0,12
391.6734,1.0,1944.64,1333.38,611.26,0.0,0.8333,0.6667,0.5833,0.0,0,29,6000.0,2218.3762,211.5876,0.0833,12
1190.0076,1.0,0.0,0.0,0.0,1491.1374,0.0,0.0,0.0,0.25,4,0,1500.0,175.5095,546.4695,0.0,12
152.2552,0.8333,894.28,894.28,0.0,0.0,0.5,0.5,0.0,0.0,0,5,4000.0,304.0616,84.0431,0.0,6
269.9665,0.6364,0.0,0.0,0.0,1579.5551,0.0,0.0,0.0,0.1667,2,0,3000.0,2097.8984,272.2842,0.125,12
4539.8394,1.0,384.0,209.0,175.0,74.1012,1.0,0.0833,0.9167,0.0833,1,13,5000.0,879.5496,2035.1074,0.0,12
25.3839,1.0,401.16,0.0,401.16,0.0,0.9167,0.0,0.8333,0.0,0,11,2500.0,419.1689,164.8196,1.0,12
964.387,1.0,0.0,0.0,0.0,1852.4496,0.0,0.0,0.0,0.1667,4,0,3200.0,5586.4045,5766.2522,0.1667,12
121.6718,0.8182,540.0,540.0,0.0,0.0,0.5833,0.5833,0.0,0.0,0,9,1800.0,238.2019,231.171,0.2857,12
337.2691,1.0,0.0,0.0,0.0,149.6966,0.0,0.0,0.0,0.0833,1,0,1200.0,482.2964,191.1226,0.0,12
92.9021,1.0,812.74,618.4,194.34,0.0,1.0,1.0,0.4167,0.0,0,18,4000.0,708.6518,176.0034,0.5833,12
1422.3042,1.0,0.0,0.0,0.0,115.3248,0.0,0.0,0.0,0.0833,1,0,3000.0,3489.1636,5873.2759,0.0833,12
6.5428,0.5714,178.0,0.0,178.0,0.0,0.8571,0.0,0.5714,0.0,0,6,1500.0,231.1117,19.703,0.0,7
80.1984,0.4545,981.75,459.0,522.75,0.0,0.5833,0.0833,0.5,0.0,0,14,1000.0,1381.8507,58.8161,0.1,12
153.3771,1.0,2048.5,846.79,1201.71,0.0,1.0,0.25,1.0,0.0,0,51,7000.0,1512.6311,178.9775,1.0,12
445.18,1.0,0.0,0.0,0.0,58.7709,0.0,0.0,0.0,0.25,3,0,500.0,197.8513,214.0628,0.0,12
26.5728,1.0,277.33,0.0,277.33,0.0,1.0,0.0,0.9167,0.0,0,17,6000.0,258.2657,129.984,1.0,12
1337.1337,1.0,0.0,0.0,0.0,73.3546,0.0,0.0,0.0,0.0833,1,0,1500.0,349.8624,350.0337,0.0,12
487.7236,1.0,0.0,0.0,0.0,978.21,0.0,0.0,0.0,0.0833,1,0,1500.0,1454.5895,184.2885,0.0833,12
2487.4231,1.0,113.25,0.0,113.25,512.5704,0.4167,0.0,0.4167,0.0833,3,5,2500.0,600.1063,1033.1452,0.0,12
4.967,0.1818,59.34,0.0,59.34,0.0,0.1667,0.0,0.1667,0.0,0,2,2000.0,360.7248,111.8942,0.5,12
171.268,1.0,2062.67,1455.11,607.56,0.0,1.0,1.0,1.0,0.0,0,39,7500.0,1913.8274,180.6379,0.75,12
845.9301,1.0,2384.15,1206.43,1177.72,1950.1643,1.0,0.9167,0.8333,0.0833,2,62,2500.0,4029.994,232.4972,0.2727,12
1380.7298,1.0,145.94,145.94,0.0,589.0172,0.0833,0.0833,0.0,0.1667,10,3,1800.0,610.8519,610.2511,0.0,12
97.0642,0.5455,863.97,114.0,749.97,0.0,0.4167,0.0833,0.4167,0.0,0,9,7000.0,1384.0185,103.7014,0.3636,12
930.322,1.0,444.96,0.0,444.96,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,630.3023,657.6007,0.0,12
126.17,1.0,1155.0,0.0,1155.0,0.0,0.8333,0.0,0.8333,0.0,0,10,3900.0,1375.353,158.0205,0.9091,12
832.1838,1.0,0.0,0.0,0.0,1991.9512,0.0,0.0,0.0,0.3333,9,0,2500.0,1497.0934,255.6214,0.0,12
253.3675,0.9091,626.69,0.0,626.69,0.0,0.4167,0.0,0.4167,0.0,0,5,1500.0,969.1519,176.8896,0.0,12
2111.2449,0.8182,147.12,147.12,0.0,1578.6691,0.0833,0.0833,0.0,0.1667,5,1,6500.0,4014.5646,475.8994,0.0,12
1450.6491,1.0,0.0,0.0,0.0,1782.1556,0.0,0.0,0.0,0.25,4,0,4000.0,843.5886,316.3807,0.0,12
4593.0984,0.7778,0.0,0.0,0.0,6944.4847,0.0,0.0,0.0,0.3333,9,0,7000.0,1108.7718,1744.9759,0.0,9
3598.9131,1.0,53.13,53.13,0.0,2767.2339,0.0833,0.0833,0.0,0.25,6,1,6000.0,868.5581,1233.963,0.0,12
106.3904,1.0,1038.38,1038.38,0.0,0.0,0.6667,0.6667,0.0,0.0,0,14,6000.0,918.0291,140.5473,0.6,12
82.4766,1.0,637.44,0.0,637.44,0.0,1.0,0.0,1.0,0.0,0,12,4000.0,623.9163,179.6047,0.75,12
117.3248,1.0,1101.0,0.0,1101.0,0.0,1.0,0.0,1.0,0.0,0,21,7500.0,1002.9536,178.5374,0.5,12
16.3466,0.5455,267.06,25.0,242.06,0.0,0.5,0.0833,0.5,0.0,0,7,1000.0,318.0111,113.607,0.2727,12
2447.6245,1.0,116.16,26.16,90.0,729.1742,0.5,0.0833,0.4167,0.0833,1,7,7500.0,525.47,571.9953,0.0,12
1421.787,1.0,0.0,0.0,0.0,2017.8468,0.0,0.0,0.0,0.5833,16,0,1500.0,2180.0078,622.6713,0.0,12
1219.1435,0.6667,0.0,0.0,0.0,1893.2198,0.0,0.0,0.0,0.5,3,0,2000.0,204.7894,274.0654,0.0,6
2456.4994,1.0,4791.33,2067.8,2723.53,0.0,1.0,0.6667,1.0,0.0,0,78,6500.0,839.4075,817.3624,0.0,12
59.0643,0.3636,686.0,0.0,686.0,0.0,0.3333,0.0,0.25,0.0,0,7,3000.0,840.2544,182.9229,0.0,12
1042.6144,1.0,0.0,0.0,0.0,119.7168,0.0,0.0,0.0,0.0833,2,0,1200.0,269.0113,437.2117,0.0,12
6851.3908,0.9091,4004.0,117.0,3887.0,10616.2701,0.9091,0.1818,0.8182,0.3636,17,18,7500.0,6746.5317,22011.7798,0.0,11
3871.4337,1.0,0.0,0.0,0.0,975.1392,0.0,0.0,0.0,0.0833,5,0,9500.0,903.6559,953.2648,0.0,12
646.3986,1.0,839.05,192.95,646.1,0.0,1.0,0.1667,1.0,0.0,0,19,4500.0,1350.4356,248.1784,0.0833,12
802.0865,0.8182,2008.98,1990.65,18.33,0.0,0.5833,0.5833,0.0833,0.0,0,28,4500.0,468.4636,302.1271,0.0,12
3881.6796,1.0,15.92,15.92,0.0,2183.7825,0.0833,0.0833,0.0,0.3333,9,1,5500.0,1032.1836,1129.7472,0.0,12
7886.7771,1.0,0.0,0.0,0.0,12876.0436,0.0,0.0,0.0,0.4545,20,0,12000.0,11080.9622,2275.6861,0.0909,11
1466.8525,1.0,543.58,543.58,0.0,0.0,0.25,0.25,0.0,0.0,0,4,2500.0,518.1507,355.2846,0.0,12
47.1625,0.9091,1276.72,810.0,466.72,0.0,0.4167,0.0833,0.3333,0.0,0,5,6000.0,602.2447,94.6688,0.1667,12
525.9187,0.9091,522.2,0.0,522.2,1748.2342,1.0,0.0,1.0,0.5833,10,18,2500.0,2609.938,155.3377,0.1818,12
2466.4527,1.0,118.72,44.8,73.92,0.0,0.1667,0.0833,0.0833,0.0,0,3,5000.0,732.018,908.3846,0.0,12
1184.1202,1.0,69.49,0.0,69.49,1719.9936,0.0833,0.0,0.0833,0.5,8,2,1400.0,712.2572,385.3147,0.0,12
1084.6498,1.0,0.0,0.0,0.0,708.866,0.0,0.0,0.0,0.1818,10,1,1500.0,973.7312,252.0628,0.0,11
1414.4224,1.0,90.03,0.0,90.03,0.0,0.8333,0.0,0.8333,0.0,0,12,1500.0,323.8938,492.8511,0.0,12
79.4704,0.7273,601.84,0.0,601.84,0.0,0.5833,0.0,0.5,0.0,0,7,7500.0,799.1846,133.3194,0.3636,12
170.0866,0.9091,1218.11,980.87,237.24,0.0,0.75,0.5,0.1667,0.0,0,9,6000.0,1277.2816,152.5075,0.2222,12
585.5372,1.0,178.0,0.0,178.0,723.1385,0.3333,0.0,0.3333,0.0833,3,4,1000.0,1198.4431,316.7584,0.0833,12
124.5063,1.0,1194.54,1194.54,0.0,0.0,0.9167,0.9167,0.0,0.0,0,11,7500.0,961.8953,169.0065,1.0,12
7834.0733,1.0,239.58,0.0,239.58,5160.785,0.0833,0.0,0.0833,0.3333,5,2,12000.0,8848.956,2295.9211,0.0,12
1079.097,1.0,247.44,0.0,247.44,0.0,1.0,0.0,1.0,0.0,0,12,1200.0,503.4454,302.4817,0.0,12
1761.693,1.0,0.0,0.0,0.0,950.4489,0.0,0.0,0.0,0.25,7,0,2000.0,414.8604,452.0852,0.0,12
1874.5721,1.0,0.0,0.0,0.0,1359.8371,0.0,0.0,0.0,0.9167,17,0,2500.0,329.7974,507.0683,0.0,12
10243.1476,1.0,0.0,0.0,66.95,4501.0676,0.0,0.0,0.0833,0.25,5,0,13000.0,1882.491,5624.6058,0.0,12
812.3173,1.0,404.91,0.0,404.91,0.0,0.75,0.0,0.75,0.0,0,18,1000.0,573.8414,318.7932,0.0,12
511.8256,0.9091,362.48,0.0,362.48,0.0,0.4167,0.0,0.4167,0.0,0,10,2000.0,2400.444,377.0849,0.0,12
1427.423,1.0,61.0,0.0,61.0,4327.3982,0.1667,0.0,0.0833,0.5833,14,2,9000.0,5907.106,389.1555,0.1667,12
4932.3965,1.0,0.0,0.0,0.0,245.5966,0.0,0.0,0.0,0.1667,3,0,6000.0,5403.8944,14437.1221,0.0,12
275.4708,1.0,2967.42,1903.72,1063.7,0.0,0.9167,0.6667,0.9167,0.0,0,40,3500.0,2569.455,169.8077,0.3333,12
55.5392,0.9091,201.27,201.27,0.0,0.0,0.0833,0.0833,0.0,0.0,0,1,7500.0,467.3197,144.2597,0.1111,12
403.8166,0.9,3431.0,0.0,3431.0,0.0,0.9,0.0,0.8,0.0,0,15,10000.0,2370.4405,139.0471,0.7,10
1799.32,1.0,0.0,0.0,0.0,872.4081,0.0,0.0,0.0,0.0833,2,0,2000.0,298.1634,718.5789,0.0,12
1821.0241,1.0,0.0,0.0,0.0,323.2183,0.0,0.0,0.0,0.1667,4,0,1800.0,954.7185,1910.9256,0.0,12
0.8929,0.3636,492.0,0.0,492.0,0.0,1.0,0.0,1.0,0.0,0,24,7500.0,450.6558,19.5822,0.0,12
1267.6218,1.0,107.05,64.55,42.5,0.0,0.4167,0.25,0.0833,0.0,0,5,4000.0,505.7907,382.3698,0.0,12
1201.2044,1.0,117.89,117.89,0.0,0.0,0.3333,0.3333,0.0,0.0,0,4,1200.0,283.6963,454.6652,0.0,12
1343.2001,1.0,848.53,0.0,848.53,0.0,0.6667,0.0,0.6667,0.0,0,14,5500.0,817.669,333.0921,0.0,12
626.3597,1.0,2102.13,1091.37,1010.76,1578.0361,1.0,0.8333,0.9167,0.5,23,45,1000.0,3537.4144,228.2977,0.2727,12
644.9872,0.7143,0.0,0.0,0.0,1059.0254,0.0,0.0,0.0,0.1429,3,0,1200.0,148.1202,132.4948,0.0,7
1474.5323,1.0,106.0,106.0,0.0,36.3086,0.0833,0.0833,0.0,0.0833,2,2,3000.0,349.3492,434.5138,0.0,12
6241.9378,1.0,0.0,0.0,0.0,11071.9336,0.0,0.0,0.0,0.3333,4,0,12000.0,12181.0314,1475.2037,0.0909,12
11.5663,1.0,148.56,0.0,148.56,0.0,1.0,0.0,0.9167,0.0,0,12,1500.0,128.995,139.3829,0.0909,12
741.0536,1.0,0.0,0.0,0.0,37.5273,0.0,0.0,0.0,0.0833,1,0,1200.0,1267.0671,231.5133,0.0,12
48.6609,1.0,651.08,100.0,551.08,0.0,1.0,0.0833,1.0,0.0,0,17,3500.0,706.146,174.3631,0.9167,12
1139.691,1.0,117.0,117.0,0.0,0.0,0.0833,0.0833,0.0,0.0,0,1,1200.0,492.0894,437.0998,0.0,12
1207.4658,1.0,125.0,25.0,100.0,0.0,0.3333,0.0833,0.1667,0.0,0,4,1800.0,1872.7059,458.5013,0.0909,12
3160.0872,1.0,0.0,0.0,0.0,757.0031,0.0,0.0,0.0,0.0833,1,0,8000.0,744.909,715.5091,0.0,12
1184.724,0.6364,373.44,373.44,0.0,0.0,0.0833,0.0833,0.0,0.0,0,1,12000.0,6674.5911,384.156,0.0,12
561.346,1.0,4430.12,2992.49,1437.63,80.6146,1.0,1.0,0.75,0.0833,1,68,4500.0,3750.6313,183.4692,0.0833,12
0.0,0.0,1021.56,0.0,1021.56,0.0,1.0,0.0,1.0,0.0,0,36,3000.0,0.0,864.2065,0.0,12
3200.1844,1.0,0.0,0.0,0.0,2139.7076,0.0,0.0,0.0,0.0833,1,0,5000.0,780.1905,920.7181,0.0,12
408.7244,1.0,89.39,89.39,0.0,108.9122,0.0833,0.0833,0.0,0.0833,1,1,3000.0,166.4269,211.6111,0.0,12
18.9826,0.2727,327.37,0.0,327.37,0.0,0.3333,0.0,0.3333,0.0,0,11,6500.0,1430.9964,137.7886,1.0,12
986.8285,1.0,417.25,394.76,22.49,778.7258,0.3333,0.3333,0.0833,0.0833,1,7,1200.0,1706.1261,398.7342,0.0,12
3144.6904,1.0,865.94,865.94,0.0,0.0,0.25,0.25,0.0,0.0,0,4,3500.0,1018.2105,977.7128,0.0,12
202.0805,1.0,190.96,0.0,190.96,0.0,0.25,0.0,0.25,0.0,0,3,1000.0,156.4084,173.0165,0.0833,12
371.8966,1.0,332.0,0.0,332.0,850.3935,1.0,0.0,1.0,0.2,5,10,2500.0,1756.128,126.406,0.1111,10
4450.9572,1.0,8445.96,1987.85,6458.11,0.0,1.0,0.75,1.0,0.0,0,224,6500.0,4792.6623,1124.6141,0.0,12
2754.0412,1.0,132.0,41.0,91.0,2959.6469,0.25,0.0833,0.0833,0.5833,30,3,5000.0,635.4624,849.3559,0.0,12
17.2455,0.6364,19.5,0.0,19.5,0.0,0.0833,0.0,0.0833,0.0,0,1,1500.0,95.7894,119.8802,0.0,12
4940.1139,1.0,814.66,814.66,0.0,908.4341,0.5833,0.5833,0.0,0.0833,1,8,10000.0,1904.8491,1428.0294,0.0,12
1826.3879,1.0,0.0,0.0,0.0,89.176,0.0,0.0,0.0,0.1667,2,0,2000.0,367.8044,4653.5815,0.0,12
793.2132,1.0,1011.16,488.99,522.17,0.0,0.8333,0.3333,0.5,0.0,0,19,1000.0,842.8475,307.5916,0.0,12
983.3634,1.0,275.06,0.0,275.06,0.0,0.5,0.0,0.5,0.0,0,6,1000.0,587.7157,316.2399,0.0,12
473.8078,0.8182,546.94,0.0,546.94,0.0,1.0,0.0,1.0,0.0,0,19,7000.0,1612.1294,121.9961,0.0,12
4060.3343,1.0,1007.27,1007.27,0.0,2779.208,0.8333,0.8333,0.0,0.75,23,23,9500.0,1348.994,1492.9956,0.0,12
3007.0355,1.0,209.02,209.02,0.0,2484.0697,0.25,0.25,0.0,0.75,24,4,6000.0,1285.2673,688.5827,0.0,12
51.6408,1.0,453.24,0.0,453.24,0.0,1.0,0.0,1.0,0.0,0,12,5000.0,507.3647,170.7727,0.3636,12
1.8644,0.0909,0.0,0.0,0.0,93.4684,0.0,0.0,0.0,0.0833,1,0,1800.0,0.0,864.2065,0.0,12
57.6578,0.8182,587.25,0.0,587.25,0.0,0.75,0.0,0.75,0.0,0,9,1000.0,779.2748,138.5991,0.8571,12
1876.8721,1.0,0.0,0.0,0.0,741.0882,0.0,0.0,0.0,0.0833,1,0,2300.0,940.9157,583.1468,0.0,12
1496.1721,1.0,0.0,0.0,0.0,1357.6791,0.0,0.0,0.0,0.25,4,0,6500.0,368.3424,318.4027,0.0,12
3120.2565,1.0,339.96,0.0,339.96,3585.8349,1.0,0.0,1.0,0.25,3,12,8000.0,861.1743,893.7709,0.0,12
0.0,0.0,102.72,0.0,102.72,0.0,1.0,0.0,1.0,0.0,0,12,1500.0,0.0,864.2065,0.0,12
4646.5744,1.0,773.22,760.16,13.06,0.0,0.8333,0.8333,0.0833,0.0,0,16,4900.0,1379.0433,2171.8001,0.0,12
6223.174,1.0,0.0,0.0,0.0,3607.8766,0.0,0.0,0.0,0.25,5,0,7500.0,1373.7953,1450.1809,0.0,12
269.8166,0.6364,1965.95,1965.95,0.0,0.0,0.0833,0.0833,0.0,0.0,0,2,5500.0,0.0,864.2065,0.0,12
1851.622,1.0,200.0,200.0,0.0,152.6924,0.0833,0.0833,0.0,0.0833,1,1,2000.0,712.3402,798.2806,0.0,12
10.3345,0.2727,62.36,62.36,0.0,0.0,0.0833,0.0833,0.0,0.0,0,1,1800.0,232.9646,119.3093,0.0,12
434.7294,0.5455,1486.5,594.6,891.9,392.0604,0.3333,0.0833,0.25,0.0833,3,4,3700.0,7228.692,324.5228,0.0,12
5938.7889,1.0,3394.94,1705.78,1689.16,0.0,1.0,0.8333,0.9167,0.0,0,59,12000.0,1367.5377,1374.9565,0.0,12
766.4912,1.0,799.92,0.0,799.92,0.0,1.0,0.0,1.0,0.0,0,24,5200.0,1351.4175,250.5489,0.0,12
4735.108,1.0,0.0,0.0,0.0,2934.0494,0.0,0.0,0.0,0.3333,10,0,6000.0,1141.8192,1469.0225,0.0,12
1530.2933,0.8,256.69,256.69,0.0,3271.0768,0.1,0.1,0.0,0.4,4,3,4000.0,441.5512,454.6503,0.0,10
261.9461,0.9091,1215.64,145.0,1070.64,0.0,0.5,0.1667,0.4167,0.0,0,15,6500.0,573.2806,285.8523,0.0,12
0.2883,0.0909,0.0,0.0,0.0,606.1816,0.0,0.0,0.0,0.0833,1,0,2000.0,3630.3051,82.2407,0.0,12
1922.1725,1.0,0.0,0.0,0.0,1810.8392,0.0,0.0,0.0,0.1667,5,0,2000.0,481.0879,655.3656,0.0,12
1101.3288,0.7273,0.0,0.0,0.0,3061.0148,0.0,0.0,0.0,0.3333,12,0,3000.0,649.3399,432.2886,0.0,12
1459.5348,1.0,0.0,0.0,0.0,1275.5544,0.0,0.0,0.0,0.25,6,0,5500.0,827.3183,334.9424,0.0,12
2882.4317,1.0,0.0,0.0,0.0,130.7149,0.0,0.0,0.0,0.1667,2,0,3000.0,608.8395,1240.3474,0.0,12
396.8908,1.0,3943.97,3159.53,784.44,0.0,1.0,1.0,1.0,0.0,0,43,7500.0,3578.1444,179.7935,0.5833,12
866.3634,1.0,4127.83,0.0,4127.83,0.0,0.75,0.0,0.75,0.0,0,15,7500.0,4774.4933,4419.4823,0.1667,12
434.9329,1.0,933.8,0.0,933.8,0.0,1.0,0.0,1.0,0.0,0,39,2700.0,253.0858,168.7304,0.0833,12
3830.9165,1.0,4065.66,1681.51,2384.15,2411.5842,1.0,0.3333,1.0,0.3333,5,36,5000.0,3811.2714,1169.9959,0.0,12
36.4122,0.5455,343.56,0.0,343.56,0.0,0.4545,0.0,0.3636,0.0,0,7,2000.0,349.4848,133.6225,0.0,11
69.7229,0.8182,947.72,0.0,947.72,0.0,0.75,0.0,0.6667,0.0,0,12,1200.0,769.1337,127.9046,0.6667,12
45.1608,0.7273,0.0,0.0,0.0,79.4612,0.0,0.0,0.0,0.0833,1,0,6500.0,486.5973,89.975,0.0,12
1295.7335,1.0,705.84,620.0,85.84,0.0,0.4167,0.0833,0.4167,0.0,0,8,1500.0,417.8823,571.2268,0.0,12
2421.1449,1.0,2685.48,945.1,1740.38,92.6579,1.0,0.5,0.9167,0.1667,3,42,4500.0,2010.8002,576.0812,0.0,12
212.3061,0.1818,0.7,0.7,0.0,1922.5936,0.0833,0.0833,0.0,0.1667,3,1,3500.0,0.0,864.2065,0.0,12
2716.9818,1.0,0.0,0.0,0.0,1486.2433,0.0,0.0,0.0,0.4167,5,0,8000.0,648.2309,651.2776,0.0,12
2837.8336,1.0,5541.87,1630.6,3911.27,855.2328,1.0,0.3333,1.0,0.1667,2,49,6500.0,3909.7339,707.2393,0.0,12
7.3105,0.7273,70.0,0.0,70.0,0.0,0.6667,0.0,0.5833,0.0,0,8,5000.0,98.099,51.2852,0.4545,12
4322.8064,1.0,220.5,0.0,220.5,3767.1047,0.4167,0.0,0.4167,0.9167,25,11,11000.0,1170.4846,1025.1464,0.0,12
1105.9699,1.0,0.0,0.0,0.0,291.6085,0.0,0.0,0.0,0.4167,7,0,1200.0,366.0793,463.0404,0.0,12
994.231,1.0,487.6,0.0,487.6,38.6906,0.75,0.0,0.75,0.0833,1,9,1000.0,755.6106,801.2338,0.0,12
